time,timestamp,recordtime,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy
2014-12-21 20:05:09.565,40,4,-0.07244873,0.03622437,-1.068619,-22.18243,-27.86145,14.23002,138.0054,141.3012,25
2014-12-21 20:05:09.666,41,4.1,-0.07244873,0.01811218,-1.086731,-21.98322,-28.47364,14.23002,138.0054,141.3012,25
2014-12-21 20:05:09.765,42,4.2,-0.07244873,0.03622437,-1.086731,-20.98715,-28.47364,14.62303,138.0054,141.3012,25
2014-12-21 20:05:09.865,43,4.3,-0.07244873,0.03622437,-1.050507,-20.78793,-27.45332,15.60558,138.0054,141.3012,25
2014-12-21 20:05:09.965,44,4.4,-0.05433655,0.03622437,-1.068619,-19.59271,-28.06552,16.78463,138.0054,141.3012,25
2014-12-21 20:05:10.066,45,4.5,-0.05433655,0.03622437,-1.068619,-18.99506,-29.49397,15.80209,138.0054,141.3012,25
2014-12-21 20:05:10.165,46,4.6,-0.07244873,0.05433655,-1.068619,-19.39346,-29.9021,15.60558,138.0054,141.3012,25
2014-12-21 20:05:10.266,47,4.7,-0.07244873,0.01811218,-1.068619,-19.39346,-29.9021,15.60558,138.0054,141.3012,25
2014-12-21 20:05:10.366,48,4.8,-0.05433655,0.03622437,-1.050507,-19.39346,-29.9021,15.60558,138.0054,141.3012,25
2014-12-21 20:05:10.466,49,4.9,-0.07244873,0,-1.068619,-19.39346,-29.9021,15.60558,138.0054,141.3012,25
2014-12-21 20:05:10.566,50,5,-0.05433655,-0.01811218,-1.086731,-19.39346,-29.9021,15.60558,138.0054,141.3012,25
2014-12-21 20:05:10.665,51,5.1,-0.07244873,0.03622437,-1.068619,-19.39346,-29.9021,15.60558,138.0054,141.3012,25
2014-12-21 20:05:10.765,52,5.2,-0.07244873,0.03622437,-1.068619,-19.39346,-29.9021,15.60558,138.0054,141.3012,25
2014-12-21 20:05:10.865,53,5.3,-0.07244873,0.03622437,-1.068619,-19.39346,-29.9021,15.60558,138.0054,141.3012,25
2014-12-21 20:05:10.965,54,5.4,-0.07244873,0.03622437,-1.086731,-19.39346,-29.9021,15.60558,138.0054,141.3012,25
2014-12-21 20:05:11.064,55,5.5,-0.07244873,0.03622437,-1.050507,-19.39346,-29.9021,15.60558,138.0054,141.3012,25
2014-12-21 20:05:11.166,56,5.6,-0.05433655,0.03622437,-1.068619,-19.39346,-29.9021,15.60558,138.0054,141.3012,25
2014-12-21 20:05:11.265,57,5.7,-0.07244873,0.03622437,-1.068619,-19.39346,-29.9021,15.60558,138.0054,141.3012,25
2014-12-21 20:05:11.365,58,5.8,-0.07244873,0.03622437,-1.068619,-19.39346,-29.9021,15.60558,138.0054,141.3012,25
2014-12-21 20:05:11.466,59,5.9,-0.07244873,0.03622437,-1.068619,-19.39346,-29.9021,15.60558,138.0054,141.3012,25
2014-12-21 20:05:11.565,60,6,-0.07244873,0.05433655,-1.050507,-19.39346,-29.9021,15.60558,138.0054,141.3012,25
2014-12-21 20:05:11.665,61,6.1,-0.07244873,0.03622437,-1.068619,-19.39346,-29.9021,15.60558,138.0054,141.3012,25
2014-12-21 20:05:11.765,62,6.2,-0.05433655,0.03622437,-1.068619,-19.39346,-29.9021,15.60558,138.0054,141.3012,25
