time,timestamp,recordtime,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy
2014-12-21 21:18:27.234,41,4.1,0.199234,-0.1811218,-0.8874969,28.32333,27.25375,-40.29745,328.1791,331.4749,25
2014-12-21 21:18:27.334,42,4.2,0.199234,-0.199234,-0.8874969,29.33826,27.25375,-39.69986,328.1791,331.4749,25
2014-12-21 21:18:27.439,43,4.3,0.199234,-0.1811218,-0.9056091,29.9472,27.65323,-40.09824,328.1791,331.4749,25
2014-12-21 21:18:27.533,44,4.4,0.199234,-0.1811218,-0.9056091,28.9323,28.05272,-40.69586,328.1791,331.4749,25
2014-12-21 21:18:27.637,45,4.5,0.1811218,-0.199234,-0.8874969,29.13527,28.25246,-40.49667,328.1791,331.4749,25
2014-12-21 21:18:27.733,46,4.6,0.199234,-0.199234,-0.8874969,28.9323,28.25247,-40.69589,328.1791,331.4749,25
2014-12-21 21:18:27.832,47,4.7,0.199234,-0.199234,-0.9056091,28.52631,28.05274,-40.89511,328.1791,331.4749,25
2014-12-21 21:18:27.929,48,4.8,0.199234,-0.199234,-0.9056091,28.32336,27.853,-40.29749,328.1791,331.4749,25
2014-12-21 21:18:28.034,49,4.9,0.1811218,-0.199234,-0.8874969,28.52634,27.65324,-40.49673,328.1791,331.4749,25
2014-12-21 21:18:28.135,50,5,0.199234,-0.199234,-0.8693848,28.72931,27.054,-39.69992,328.1791,331.4749,25
2014-12-21 21:18:28.236,51,5.1,0.4165802,-0.1811218,-0.8693848,30.3532,27.85299,-40.4968,328.1791,331.4749,25
2014-12-21 21:18:28.338,52,5.2,0.1630096,-0.2173462,-0.8874969,31.97707,28.65198,-41.29364,328.1791,331.4749,25
2014-12-21 21:18:28.440,53,5.3,0.1811218,-0.199234,-0.9056091,29.94724,27.05399,-41.49283,328.1791,331.4749,25
2014-12-21 21:18:28.542,54,5.4,0.199234,-0.1811218,-0.9056091,29.74426,27.45348,-41.69205,328.1791,331.4749,25
2014-12-21 21:18:28.633,55,5.5,0.199234,-0.199234,-0.8874969,29.74426,27.45348,-41.49283,328.1791,331.4749,25
2014-12-21 21:18:28.733,56,5.6,0.1811218,-0.199234,-0.9056091,29.94727,26.65449,-41.09445,328.1791,331.4749,25
2014-12-21 21:18:28.828,57,5.7,0.199234,-0.199234,-0.9056091,29.94728,27.05399,-41.09445,328.1791,331.4749,25
2014-12-21 21:18:28.935,58,5.8,0.199234,-0.199234,-0.9237213,29.74431,27.25373,-41.89133,328.1791,331.4749,25
2014-12-21 21:18:29.031,59,5.9,0.199234,-0.199234,-0.9237213,29.74431,27.05399,-41.29373,328.1791,331.4749,25
2014-12-21 21:18:29.137,60,6,0.199234,-0.1811218,-0.9056091,29.94728,27.45348,-41.09451,328.1791,331.4749,25
2014-12-21 21:18:29.235,61,6.1,0.199234,-0.199234,-0.9056091,30.55621,27.05398,-41.09448,328.1791,331.4749,25
2014-12-21 21:18:29.335,62,6.2,0.199234,-0.199234,-0.8874969,29.74428,26.85423,-40.89526,328.1791,331.4749,25
2014-12-21 21:18:29.434,63,6.3,0.199234,-0.199234,-0.9056091,29.54132,27.45348,-40.89523,328.1791,331.4749,25
2014-12-21 21:18:29.539,64,6.4,0.199234,-0.199234,-0.8874969,30.35324,27.45349,-40.69601,328.1791,331.4749,25
2014-12-21 21:18:29.631,65,6.5,0.199234,-0.199234,-0.8874969,31.16518,27.25373,-40.4968,328.1791,331.4749,25
2014-12-21 21:18:29.731,66,6.6,0.2173462,-0.1811218,-0.9056091,29.94728,27.25373,-39.89914,328.1791,331.4749,25
2014-12-21 21:18:29.836,67,6.7,0.199234,-0.1811218,-0.8874969,29.74431,26.85425,-40.69595,328.1791,331.4749,25
2014-12-21 21:18:29.936,68,6.8,0.199234,-0.199234,-0.9056091,30.35324,27.65322,-41.09433,328.1791,331.4749,25
2014-12-21 21:18:30.053,69,6.9,0.199234,-0.199234,-0.9056091,30.35324,26.85422,-41.09433,328.1791,331.4749,25
2014-12-21 21:18:30.135,70,7,0.199234,-0.199234,-0.8874969,31.16518,27.65321,-41.29352,328.1791,331.4749,25
2014-12-21 21:18:30.236,71,7.1,0.199234,-0.1811218,-0.8693848,30.7592,27.25369,-40.09824,328.1791,331.4749,25
2014-12-21 21:18:30.334,72,7.2,0.199234,-0.1811218,-0.9056091,29.74426,27.45343,-40.29745,328.1791,331.4749,25
2014-12-21 21:18:30.435,73,7.3,0.2897949,-0.1811218,-0.9418335,31.57109,27.85291,-40.89511,328.1791,331.4749,25
2014-12-21 21:18:30.533,74,7.4,0.3622437,-0.09056091,-0.8874969,33.80392,26.05518,-41.49274,328.1791,331.4749,25
2014-12-21 21:18:30.631,75,7.5,0.199234,-0.05433655,-1.104843,41.11137,25.6557,-35.31735,328.1791,331.4749,25
2014-12-21 21:18:30.735,76,7.6,0.4890289,-0.01811218,-1.304077,46.79494,28.05266,-21.7713,327.1791,330.4749,25
2014-12-21 21:18:30.838,77,7.7,0.5795898,-0.2173462,-1.141068,41.92331,24.85669,-9.420471,323.1791,326.4749,25
2014-12-21 21:18:30.936,78,7.8,0.7244873,-0.1267853,-0.8150482,23.45169,6.879486,-15.99429,320.1791,323.4749,25
2014-12-21 21:18:31.039,79,7.9,0.3079071,-0.1630096,-0.3622437,15.94128,-0.3114014,-19.3808,319.1791,322.4749,25
2014-12-21 21:18:31.139,80,8,-0.01811218,0.1448975,-0.1811218,9.648712,2.884544,-24.75937,318.1791,321.4749,25
2014-12-21 21:18:31.239,81,8.1,-0.1448975,-0.5252533,-0.199234,-0.09454346,6.280235,-28.94272,319.1791,322.4749,25
2014-12-21 21:18:31.335,82,8.2,0.01811218,0,-1.557648,-7.60495,7.678467,-27.94669,325.1791,328.4749,25
2014-12-21 21:18:31.441,83,8.3,-0.1630096,-0.07244873,-1.231628,-11.66464,13.87061,-20.57602,338.1791,341.4749,25
2014-12-21 21:18:31.537,84,8.400001,0.3260193,0.1448975,-1.122955,-9.025818,16.46732,-20.57605,352.1791,355.4749,25
2014-12-21 21:18:31.635,85,8.5,0.1086731,0,-1.032394,3.356232,13.07162,-20.97446,7.179109,10.47495,25
2014-12-21 21:18:31.736,86,8.6,0.1267853,0.1267853,-0.8331604,8.63382,4.882004,-18.78317,13.17911,16.47495,25
2014-12-21 21:18:31.838,87,8.7,0.3260193,0.4165802,-0.8512726,16.5502,2.285309,-15.99429,16.17911,19.47495,25
2014-12-21 21:18:31.942,88,8.8,0.2354584,-0.1267853,-1.032394,29.74423,2.884552,-15.59592,12.17911,15.47495,25
2014-12-21 21:18:32.046,89,8.900001,0.3260193,-0.1267853,-0.9418335,31.77409,2.285309,-16.39279,323.1791,326.4749,25
2014-12-21 21:18:32.139,90,9,0.3441315,-0.03622437,-0.9237213,33.80396,2.285316,-17.58798,301.1791,304.4749,25
2014-12-21 21:18:32.234,91,9.1,0.2897949,-0.07244873,-0.8693848,36.03674,2.085571,-17.7872,288.1791,291.4749,25
2014-12-21 21:18:32.335,92,9.2,0.2897949,-0.07244873,-0.9056091,36.44272,2.485062,-18.58398,281.1791,284.4749,25
2014-12-21 21:18:32.441,93,9.3,0.3079071,-0.05433655,-0.8874969,37.05168,1.885826,-18.98242,277.1791,280.4749,25
2014-12-21 21:18:32.538,94,9.400001,0.2897949,-0.07244873,-0.8874969,36.64575,3.084312,-18.98242,277.1791,280.4749,25
2014-12-21 21:18:32.633,95,9.5,0.3079071,-0.05433655,-0.8874969,37.0517,2.285324,-18.58405,277.1791,280.4749,25
2014-12-21 21:18:32.738,96,9.6,0.2897949,-0.07244873,-0.9056091,36.23976,2.085571,-18.98248,277.1791,280.4749,25
2014-12-21 21:18:32.836,97,9.7,0.3079071,-0.07244873,-0.9056091,36.64572,3.084312,-18.58405,277.1791,280.4749,25
2014-12-21 21:18:32.940,98,9.8,0.3079071,-0.05433655,-0.8874969,36.64572,2.88456,-18.78326,277.1791,280.4749,25
2014-12-21 21:18:33.038,99,9.900001,0.3079071,-0.05433655,-0.8874969,36.64572,2.485069,-19.18173,277.1791,280.4749,25
2014-12-21 21:18:33.132,100,10,0.3079071,-0.05433655,-0.8874969,36.84869,2.085571,-19.38095,277.1791,280.4749,25
2014-12-21 21:18:33.236,101,10.1,0.3260193,-0.07244873,-0.8874969,37.05168,2.884567,-18.38492,277.1791,280.4749,25
2014-12-21 21:18:33.335,102,10.2,0.3260193,-0.05433655,-0.8874969,36.64572,2.285309,-18.58414,277.1791,280.4749,25
2014-12-21 21:18:33.440,103,10.3,0.3079071,-0.03622437,-0.8874969,36.23976,2.085571,-18.98254,277.1791,280.4749,25
2014-12-21 21:18:33.538,104,10.4,0.2716827,-0.07244873,-0.8693848,36.64575,3.284058,-18.38492,277.1791,280.4749,25
2014-12-21 21:18:33.636,105,10.5,0.2897949,0,-0.9780579,38.87859,4.482544,-18.38492,277.1791,280.4749,25
2014-12-21 21:18:33.737,106,10.6,0.2535706,-0.05433655,-0.8874969,36.64577,8.477463,-16.59204,277.1791,280.4749,25
2014-12-21 21:18:33.838,107,10.7,0.2716827,-0.1267853,-0.9599457,36.0368,9.276451,-16.39282,277.1791,280.4749,25
2014-12-21 21:18:33.956,108,10.8,0.3079071,-0.07244873,-0.9056091,35.63083,9.675934,-15.99438,279.1791,282.4749,25
2014-12-21 21:18:34.038,109,10.9,0.2897949,-0.1086731,-0.8874969,34.41293,9.675934,-14.40073,283.1791,286.4749,25
2014-12-21 21:18:34.135,110,11,0.2897949,-0.1267853,-0.8874969,33.804,9.675934,-14.20151,285.1791,288.4749,25
2014-12-21 21:18:34.236,111,11.1,0.2897949,-0.1086731,-0.8874969,33.601,9.875687,-14.59991,287.1791,290.4749,25
2014-12-21 21:18:34.333,112,11.2,0.3079071,-0.1267853,-0.8874969,33.19504,9.875679,-14.7991,287.1791,290.4749,25
2014-12-21 21:18:34.434,113,11.3,0.2897949,-0.1086731,-0.8874969,33.60104,9.875679,-15.19751,288.1791,291.4749,25
