time,timestamp,recordtime,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy
2014-12-21 20:31:19.576,41,4.1,-0.03622437,0,-1.068619,4.045654,-7.803738,-39.61538,213.9963,217.2921,10
2014-12-21 20:31:19.676,42,4.2,-0.03622437,0,-1.086731,3.647217,-8.415936,-40.00839,213.9963,217.2921,10
2014-12-21 20:31:19.776,43,4.3,-0.03622437,0,-1.068619,4.045654,-7.599674,-40.00839,213.9963,217.2921,10
2014-12-21 20:31:19.877,44,4.4,-0.03622437,0,-1.086731,4.444031,-8.415936,-40.2049,213.9963,217.2921,10
2014-12-21 20:31:19.984,45,4.5,-0.05433655,0,-1.068619,4.842438,-8.007805,-41.18745,213.9963,217.2921,10
2014-12-21 20:31:20.076,46,4.6,-0.03622437,0,-1.050507,4.643219,-7.395611,-40.2049,213.9963,217.2921,10
2014-12-21 20:31:20.176,47,4.7,-0.03622437,0,-1.068619,4.643188,-7.803738,-39.61538,213.9963,217.2921,10
2014-12-21 20:31:20.276,48,4.8,-0.03622437,0,-1.086731,5.041595,-7.599674,-40.00839,213.9963,217.2921,10
2014-12-21 20:31:20.375,49,4.9,-0.03622437,0,-1.086731,5.240814,-7.803738,-39.81189,213.9963,217.2921,10
2014-12-21 20:31:20.478,50,5,-0.03622437,0,-1.068619,4.045563,-8.007805,-39.81189,213.9963,217.2921,10
2014-12-21 20:31:20.576,51,5.1,-0.03622437,0,-1.086731,4.842438,-8.415936,-40.59792,213.9963,217.2921,10
2014-12-21 20:31:20.676,52,5.2,-0.03622437,0,-1.068619,5.041656,-7.599674,-40.40141,213.9963,217.2921,10
2014-12-21 20:31:20.778,53,5.3,-0.03622437,0.01811218,-1.068619,4.244781,-7.803738,-40.2049,213.9963,217.2921,10
2014-12-21 20:31:20.877,54,5.4,-0.03622437,0,-1.086731,3.846344,-7.803738,-40.00839,213.9963,217.2921,10
2014-12-21 20:31:20.977,55,5.5,-0.03622437,0,-1.068619,4.443939,-8.007805,-39.61538,213.9963,217.2921,10
2014-12-21 20:31:21.077,56,5.6,-0.03622437,0.03622437,-1.068619,4.842346,-8.619999,-39.81189,213.9963,217.2921,10
2014-12-21 20:31:21.176,57,5.7,-0.05433655,0,-1.068619,5.440033,-7.395611,-40.40141,213.9963,217.2921,10
2014-12-21 20:31:21.277,58,5.8,-0.03622437,0,-1.086731,5.240814,-7.395611,-39.81189,213.9963,217.2921,10
2014-12-21 20:31:21.376,59,5.9,-0.03622437,0,-1.068619,4.643158,-7.599674,-39.81189,213.9963,217.2921,10
2014-12-21 20:31:21.476,60,6,-0.03622437,0,-1.068619,4.045563,-7.191544,-40.2049,213.9963,217.2921,10
2014-12-21 20:31:21.577,61,6.1,-0.03622437,0.01811218,-1.086731,4.643219,-6.98748,-40.2049,213.9963,217.2921,10
2014-12-21 20:31:21.676,62,6.2,-0.03622437,0,-1.068619,3.846375,-7.803738,-40.59792,214.9963,218.2921,10
2014-12-21 20:31:21.778,63,6.3,-0.03622437,0,-1.068619,4.643219,-8.211868,-39.81189,214.9963,218.2921,10
2014-12-21 20:31:21.879,64,6.4,-0.03622437,0.03622437,-1.068619,4.244781,-7.599674,-40.2049,214.9963,218.2921,10
2014-12-21 20:31:21.976,65,6.5,-0.05433655,0,-1.068619,4.244781,-7.395611,-40.59792,214.9963,218.2921,10
2014-12-21 20:31:22.076,66,6.6,-0.05433655,0,-1.068619,5.440002,-7.803738,-39.81189,214.9963,218.2921,10
2014-12-21 20:31:22.177,67,6.7,-0.03622437,0,-1.068619,5.041595,-8.415936,-40.40141,214.9963,218.2921,10
2014-12-21 20:31:22.276,68,6.8,-0.03622437,0,-1.068619,4.842377,-8.824062,-40.59792,214.9963,218.2921,10
2014-12-21 20:31:22.375,69,6.9,-0.03622437,0,-1.068619,4.44397,-7.803738,-40.79443,214.9963,218.2921,10
2014-12-21 20:31:22.477,70,7,-0.05433655,0.01811218,-1.086731,4.444,-7.599674,-40.99094,214.9963,218.2921,10
2014-12-21 20:31:22.576,71,7.1,-0.03622437,-0.01811218,-1.068619,4.444,-7.803738,-40.2049,214.9963,218.2921,10
